"","fish_identifier","c_sp_fao","sample_label","sample_owner","scientific_name","sp_category","family","tissue","sample_position","c_ocean","sampling_date","lon_dec","lat_dec","EEZ","sex","macro_matury_stage","length_cm","c_length","whole_fishweight_kg","water_content","lipid_content","isoNC_lab","d13C_pm","X_C","d15N_pm","X_N","C_N","isoNC_sample_status","THg_lab","THg_analysis_method","THg_dw_ppb","THg_ww_ppb","THg_sample_status","comment","SST","MLD","Chl.a","NPP","d20","d18","d12","O2_375m","O2_200m","O2_100m","O2_50m","OCRR_375m","OCRR_200m","OCRR_100m","OCRR_50m","OCRR_total","d13Cdic","d13Cpom","d15Nno3","d15Npom","doxycline","dmaxremin","dnethetero","export_100m","export_dnethetero","Hg0_2x2.5","Hg0_6x7.5","drydep_2x2.5","drydep_6x7.5","wetdep_2x2.5","wetdep_6x7.5","totdep_2x2.5","totdep_6x7.5","d13C_cor","sample_year","region","region.col"
"4949","P315","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","12.03.2013",43.4,-15.8,"","F",5,46,"FL",2,NA,0.165925926,"Union College",-17.34,"42.88",11.28,"14.39",2.98,"lipidfree","SFA","DMA/AMA",347,NA,"","lipid free sample in LEMAR too",28.88428571,28.01285714,0.088361429,0.206214286,162.1142857,207.3,427.9857143,190.4714286,180.7,216.6142857,209.4,0.981371429,3.562,74.81142857,3.519571429,56.85,2.272714286,-19.21428571,9.597142857,2.187428571,112.2285714,98.49285714,125.9857143,24.02714286,13.59857143,1,1,0.93,1.53,3.98,4.8,4.91,6.33,-17.34,2013,"IO","gold"
"4950","P316","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","M",3,64,"FL",6.4,NA,NA,"LIENSs",-16.72,"46.21",12.26,"14.88",3.11,"lipidfree","SFA","DMA/AMA",770.3,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,1.03,1.03,3.03,3.03,11.34,11.34,14.37,14.37,-16.72,2013,"IO","gold"
"4951","P317","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","F",4,57,"FL",4.2,NA,1.135313531,"Union College",-16.65,"45.05",12.05,"14.89",3.03,"lipidfree","SFA","DMA/AMA",803,NA,"","lipid free sample in LEMAR too",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,1.03,1.03,3.03,3.03,11.34,11.34,14.37,14.37,-16.65,2013,"IO","gold"
"4952","P318","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","M",4,63,"FL",5.5,NA,NA,"LIENSs",-16.6,"43.32",12.03,"14.57",2.97,"lipidfree","SFA","DMA/AMA",754.5,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,1.03,1.03,3.03,3.03,11.34,11.34,14.37,14.37,-16.6,2013,"IO","gold"
"4953","P320","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","F",3,62,"FL",5.4,NA,NA,"LIENSs",-17,"44.84",11.92,"14.75",3.04,"lipidfree","SFA","DMA/AMA",617.7,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,1.03,1.03,3.03,3.03,11.34,11.34,14.37,14.37,-17,2013,"IO","gold"
"4954","P321","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","M",4,61,"FL",5.4,NA,NA,"LIENSs",-17.04,"43.67",11.08,"14.3",3.05,"lipidfree","SFA","DMA/AMA",1179.3,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,1.03,1.03,3.03,3.03,11.34,11.34,14.37,14.37,-17.04,2013,"IO","gold"
"4955","P323","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","Ind",0,40,"FL",1.2,NA,NA,"LIENSs",-16.89,"43.61",11.37,"14.31",3.05,"lipidfree","","",NA,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,NA,NA,NA,NA,NA,NA,NA,NA,-16.89,2013,"IO","gold"
"4956","P324","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","Ind",0,39,"FL",1.1,NA,NA,"LIENSs",-16.99,"46.02",11.22,"14.97",3.07,"lipidfree","","",NA,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,NA,NA,NA,NA,NA,NA,NA,NA,-16.99,2013,"IO","gold"
"4957","P325","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","22.04.2013",56.5,-9.9,"","Ind",0,38,"FL",1,NA,NA,"LIENSs",-17.32,"41.5",11.14,"13.81",3,"lipidfree","","",NA,NA,"","",28.08857143,14.43,0.306328571,0.485971429,54.74714286,79.53857143,352.5428571,174.3428571,171.9285714,169.4,213.8285714,1.0119,2.233571429,13.10814286,161.2714286,98.13,1.975857143,-17.79285714,7.881,2.873714286,53.59857143,36.43857143,87.14,78.50571429,54.58142857,NA,NA,NA,NA,NA,NA,NA,NA,-17.32,2013,"IO","gold"
"4958","P328","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","12.05.2013",51.1,-3.9,"","M",4,66,"FL",7.2,NA,1.406747891,"Union College",-16.29,"45.32",13.09,"14.8",3.06,"lipidfree","SFA/Médieu","DMA/AMA",880.5,NA,"","lipid free sample in LEMAR too",29.07428571,30.50857143,0.179757143,0.306714286,102.98,136.9,362.9571429,168.5571429,173.9285714,192.8,208.8142857,1.011057143,2.560428571,53.75857143,38.41928571,71.67428571,2.202,-18.16571429,5.978428571,2.630142857,89.75,73.74857143,109.9,53.78857143,24.74,1.08,1.08,2.34,2.37,7.29,7.29,9.63,9.66,-16.29,2013,"IO","gold"
"4959","P335","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","31.05.2013",48.3,-1.4,"","Ind",0,39,"FL",1.2,NA,1.421226104,"Union College",-16.84,"43.77",11.13,"14.29",3.06,"lipidfree","SFA","DMA/AMA",197,NA,"","lipid free sample in LEMAR too",27.95857143,29.51714286,0.175991429,0.3107,110.5071429,142.3142857,362.0714286,171.6714286,180.8,198.2857143,207.2428571,0.892657143,2.209,62.04428571,39.945,72.49285714,2.213714286,-18.09714286,7.382714286,2.870285714,95.73428571,76.66428571,112.3285714,48.80285714,27.28,1.1,1.1,2.69,2.76,4.74,5.25,7.43,8.01,-16.84,2013,"IO","gold"
"4960","P336","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","31.05.2013",48.3,-1.4,"","F",3,61,"FL",5.5,NA,NA,"Union College",-16.75,"34.84",12.45,"11.72",2.97,"lipidfree","SFA","DMA/AMA",1283.5,NA,"","lipid free sample in LEMAR too",27.95857143,29.51714286,0.175991429,0.3107,110.5071429,142.3142857,362.0714286,171.6714286,180.8,198.2857143,207.2428571,0.892657143,2.209,62.04428571,39.945,72.49285714,2.213714286,-18.09714286,7.382714286,2.870285714,95.73428571,76.66428571,112.3285714,48.80285714,27.28,1.1,1.1,2.69,2.76,4.74,5.25,7.43,8.01,-16.75,2013,"IO","gold"
"4961","P338","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","31.05.2013",48.3,-1.4,"","M",4,66,"FL",7.4,NA,NA,"LIENSs",-16.43,"45.95",11.1,"14.98",3.07,"lipidfree","SFA","DMA/AMA",649.5,NA,"","",27.95857143,29.51714286,0.175991429,0.3107,110.5071429,142.3142857,362.0714286,171.6714286,180.8,198.2857143,207.2428571,0.892657143,2.209,62.04428571,39.945,72.49285714,2.213714286,-18.09714286,7.382714286,2.870285714,95.73428571,76.66428571,112.3285714,48.80285714,27.28,1.1,1.1,2.69,2.76,4.74,5.25,7.43,8.01,-16.43,2013,"IO","gold"
"4962","P340","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","16.06.2013",48,-4.6,"","F",5,47,"FL",2.3,NA,NA,"LIENSs",-16.75,"44.81",11.11,"14.51",3.09,"lipidfree","SFA","DMA/AMA",460,NA,"","",28.16142857,25.88714286,0.227057143,0.370128571,90.31285714,120.8857143,343.5,178.9285714,180.6285714,187.3714286,211.4,0.829857143,1.881714286,39.39,55.64214286,79.09428571,2.141571429,-18.02857143,7.000428571,2.671142857,79.66,60.78571429,102.3757143,62.43857143,35.87,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-16.75,2013,"IO","gold"
"4963","P341","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","16.06.2013",48,-4.6,"","F",5,42,"FL",1.7,NA,NA,"LIENSs",-17.2,"45.14",10.74,"14.81",3.05,"lipidfree","SFA","DMA/AMA",262,NA,"","",28.16142857,25.88714286,0.227057143,0.370128571,90.31285714,120.8857143,343.5,178.9285714,180.6285714,187.3714286,211.4,0.829857143,1.881714286,39.39,55.64214286,79.09428571,2.141571429,-18.02857143,7.000428571,2.671142857,79.66,60.78571429,102.3757143,62.43857143,35.87,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-17.2,2013,"IO","gold"
"4964","P342","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","16.06.2013",48,-4.6,"","M",3,48,"FL",2.3,NA,NA,"LIENSs",-17.3,"44.09",10.45,"13.99",3.15,"lipidfree","SFA","DMA/AMA",471,NA,"","",28.16142857,25.88714286,0.227057143,0.370128571,90.31285714,120.8857143,343.5,178.9285714,180.6285714,187.3714286,211.4,0.829857143,1.881714286,39.39,55.64214286,79.09428571,2.141571429,-18.02857143,7.000428571,2.671142857,79.66,60.78571429,102.3757143,62.43857143,35.87,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-17.3,2013,"IO","gold"
"4965","P343","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","16.06.2013",48,-4.6,"","M",2,43,"FL",1.8,NA,NA,"LIENSs",-17.32,"44.04",10.55,"13.92",3.16,"lipidfree","","",NA,NA,"","",28.16142857,25.88714286,0.227057143,0.370128571,90.31285714,120.8857143,343.5,178.9285714,180.6285714,187.3714286,211.4,0.829857143,1.881714286,39.39,55.64214286,79.09428571,2.141571429,-18.02857143,7.000428571,2.671142857,79.66,60.78571429,102.3757143,62.43857143,35.87,NA,NA,NA,NA,NA,NA,NA,NA,-17.32,2013,"IO","gold"
"4966","P344","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","16.06.2013",48,-4.6,"","M",3,49,"FL",2.4,NA,NA,"LIENSs",-17.22,"45.5",10.3,"14.92",3.05,"lipidfree","SFA","DMA/AMA",439.3,NA,"","",28.16142857,25.88714286,0.227057143,0.370128571,90.31285714,120.8857143,343.5,178.9285714,180.6285714,187.3714286,211.4,0.829857143,1.881714286,39.39,55.64214286,79.09428571,2.141571429,-18.02857143,7.000428571,2.671142857,79.66,60.78571429,102.3757143,62.43857143,35.87,1.08,1.08,2.76,2.76,5.59,5.63,8.35,8.39,-17.22,2013,"IO","gold"
"4967","P346","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","F",5,45,"FL",1.9,NA,NA,"LIENSs",-17.23,"44.71",11.01,"14.67",3.05,"lipidfree","SFA","DMA/AMA",339.7,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-17.23,2013,"IO","gold"
"4968","P347","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","F",4,72,"FL",8.1,NA,NA,"LIENSs",-16.97,"43.06",11.86,"14.16",3.04,"lipidfree","SFA","DMA/AMA",1534,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-16.97,2013,"IO","gold"
"4969","P348","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","M",4,51,"FL",2.7,NA,NA,"LIENSs",-17.45,"44.98",11.38,"14.76",3.05,"lipidfree","SFA","DMA/AMA",756,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-17.45,2013,"IO","gold"
"4970","P349","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","F",4,52,"FL",3.2,NA,NA,"LIENSs",-17.15,"45.59",11.07,"15.07",3.02,"lipidfree","SFA","DMA/AMA",454.5,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-17.15,2013,"IO","gold"
"4971","P353","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","M",4,72,"FL",8.5,NA,NA,"LIENSs",-16.92,"45.65",12.57,"15.06",3.03,"lipidfree","SFA","DMA/AMA",1083,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-16.92,2013,"IO","gold"
"4972","P355","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","F",4,50,"FL",3,NA,NA,"LIENSs",-17.27,"45",11.01,"14.49",3.1,"lipidfree","SFA","DMA/AMA",447,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-17.27,2013,"IO","gold"
"4973","P358","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","18.07.2013",66.6,-6,"","M",4,66,"FL",7.6,NA,NA,"LIENSs",-16.81,"45.88",11.91,"15.1",3.04,"lipidfree","SFA","DMA/AMA",1158.5,NA,"","",28.13,21.64571429,0.251857143,0.397342857,74.89428571,117.2428571,360.8,154.6,149.3571429,167.4857143,224.0857143,1.028871429,2.610714286,27.91428571,142.9642857,93.18,2.068285714,-17.91142857,7.521714286,2.976857143,66.50428571,49.30428571,90.01142857,71.65285714,38.14285714,1.1,1.1,3.03,2.99,14.24,14.24,17.27,17.23,-16.81,2013,"IO","gold"
"4974","P364","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.08.2013",65.3,-6.1,"","M",4,70,"FL",8.1,NA,NA,"LIENSs",-16.91,"45.41",11.76,"15.57",2.92,"lipidfree","SFA","DMA/AMA",1009.7,NA,"","",28.10285714,21.75714286,0.252171429,0.3945,74.87571429,117.0571429,360.9142857,154.7428571,149.8285714,167.7714286,222.8428571,1.022957143,2.592142857,27.68285714,141.6642857,92.18285714,2.071857143,-17.91714286,7.486285714,2.968571429,66.50428571,49.30428571,89.98571429,70.26571429,37.46142857,1.1,1.1,2.99,2.86,13.76,13.71,16.75,16.57,-16.91,2013,"IO","gold"
"4975","P366","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.08.2013",65.3,-6.1,"","M",4,70,"FL",8,NA,NA,"LIENSs",-17.51,"45.97",11.16,"11.97",3.84,"lipidfree","SFA","DMA/AMA",1392,NA,"","",28.10285714,21.75714286,0.252171429,0.3945,74.87571429,117.0571429,360.9142857,154.7428571,149.8285714,167.7714286,222.8428571,1.022957143,2.592142857,27.68285714,141.6642857,92.18285714,2.071857143,-17.91714286,7.486285714,2.968571429,66.50428571,49.30428571,89.98571429,70.26571429,37.46142857,1.1,1.1,2.99,2.86,13.76,13.71,16.75,16.57,-16.0609565104167,2013,"IO","gold"
"4976","P369","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","08.08.2013",50.1,1.1,"","M",4,61,"FL",4.8,NA,NA,"LIENSs",-17.19,"45.85",11.09,"14.74",3.11,"lipidfree","SFA","DMA/AMA",795.5,NA,"","",28.15857143,44.15142857,0.146591429,0.281614286,116.3857143,149.7285714,439.3,157.0142857,169.6,201.2428571,204.8,0.939571429,2.348142857,68.33,25.19457143,73.55571429,2.267,-17.98857143,8.068714286,2.992714286,104.61,88.17571429,113.6385714,45.42,26.76428571,1.15,1.14,2.51,2.51,5.71,5.47,8.22,7.98,-17.19,2013,"IO","gold"
"4977","P371","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","08.08.2013",50.1,1.1,"","F",4,49,"FL",2.4,NA,NA,"LIENSs",-17.67,"44.24",9.21,"12.93",3.42,"lipidfree","SFA","DMA/AMA",365,NA,"","",28.15857143,44.15142857,0.146591429,0.281614286,116.3857143,149.7285714,439.3,157.0142857,169.6,201.2428571,204.8,0.939571429,2.348142857,68.33,25.19457143,73.55571429,2.267,-17.98857143,8.068714286,2.992714286,104.61,88.17571429,113.6385714,45.42,26.76428571,1.15,1.14,2.51,2.51,5.71,5.47,8.22,7.98,-17.67,2013,"IO","gold"
"4978","P376","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","08.08.2013",50.1,1.1,"","M",2,41,"FL",1.4,NA,NA,"LIENSs",-16.77,"43",11.21,"13.88",3.1,"lipidfree","SFA","DMA/AMA",243.5,NA,"","",28.15857143,44.15142857,0.146591429,0.281614286,116.3857143,149.7285714,439.3,157.0142857,169.6,201.2428571,204.8,0.939571429,2.348142857,68.33,25.19457143,73.55571429,2.267,-17.98857143,8.068714286,2.992714286,104.61,88.17571429,113.6385714,45.42,26.76428571,1.15,1.14,2.51,2.51,5.71,5.47,8.22,7.98,-16.77,2013,"IO","gold"
"4979","P379","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","08.08.2013",50.1,1.1,"","M",4,52,"FL",3,NA,1.491623711,"Union College",-16.77,"43.71",10.69,"14.5",3.01,"lipidfree","SFA","DMA/AMA",275.5,NA,"","lipid free sample in LEMAR too",28.15857143,44.15142857,0.146591429,0.281614286,116.3857143,149.7285714,439.3,157.0142857,169.6,201.2428571,204.8,0.939571429,2.348142857,68.33,25.19457143,73.55571429,2.267,-17.98857143,8.068714286,2.992714286,104.61,88.17571429,113.6385714,45.42,26.76428571,1.15,1.14,2.51,2.51,5.71,5.47,8.22,7.98,-16.77,2013,"IO","gold"
"4980","P390","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.09.2013",59.1,6.3,"","F",4,46,"FL",2,NA,NA,"LIENSs",-16.73,"46.4",10.42,"14.85",3.12,"lipidfree","","",NA,NA,"","",28.54714286,47.20857143,0.100928571,0.216014286,151.9857143,177.5857143,460.4142857,127.1142857,120.7857143,208.9857143,201.2714286,0.801685714,2.389285714,64.4,14.214,62.45714286,2.321714286,-18.48857143,7.126285714,2.439714286,125.5714286,97.03,122.8285714,31.13,20.50428571,NA,NA,NA,NA,NA,NA,NA,NA,-16.73,2013,"IO","gold"
"4981","P393","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.09.2013",59.1,6.3,"","F",4,61,"FL",4.9,NA,NA,"LIENSs",-16.77,"46.28",11.8,"15.25",3.03,"lipidfree","","",NA,NA,"","",28.54714286,47.20857143,0.100928571,0.216014286,151.9857143,177.5857143,460.4142857,127.1142857,120.7857143,208.9857143,201.2714286,0.801685714,2.389285714,64.4,14.214,62.45714286,2.321714286,-18.48857143,7.126285714,2.439714286,125.5714286,97.03,122.8285714,31.13,20.50428571,NA,NA,NA,NA,NA,NA,NA,NA,-16.77,2013,"IO","gold"
"4982","P396","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.09.2013",59.1,6.3,"","M",4,63,"FL",5.6,NA,NA,"LIENSs",-16.56,"47.19",12.25,"15.63",3.02,"lipidfree","SFA","DMA/AMA",747,NA,"","",28.54714286,47.20857143,0.100928571,0.216014286,151.9857143,177.5857143,460.4142857,127.1142857,120.7857143,208.9857143,201.2714286,0.801685714,2.389285714,64.4,14.214,62.45714286,2.321714286,-18.48857143,7.126285714,2.439714286,125.5714286,97.03,122.8285714,31.13,20.50428571,1.23,1.23,2.18,2.14,8.81,8.81,10.99,10.95,-16.56,2013,"IO","gold"
"4983","P397","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","02.09.2013",59.1,6.3,"","M",3,65,"FL",6,NA,0.699626866,"Union College",-16.76,"45.74",11.82,"15.03",3.04,"lipidfree","SFA/Médieu","DMA/AMA",592,NA,"","lipid free sample in LEMAR too",28.54714286,47.20857143,0.100928571,0.216014286,151.9857143,177.5857143,460.4142857,127.1142857,120.7857143,208.9857143,201.2714286,0.801685714,2.389285714,64.4,14.214,62.45714286,2.321714286,-18.48857143,7.126285714,2.439714286,125.5714286,97.03,122.8285714,31.13,20.50428571,1.23,1.23,2.18,2.14,8.81,8.81,10.99,10.95,-16.76,2013,"IO","gold"
"4984","P398","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.10.2013",57.2,3,"","Ind",0,39,"FL",1.2,NA,NA,"LIENSs",-16.65,"45.98",11.18,"15.11",3.04,"lipidfree","SFA","DMA/AMA",124,NA,"","",28.77,27.15142857,0.161457143,0.2892,121.0428571,145.5571429,419.9142857,143.3857143,145.8142857,187.8142857,202.8285714,0.909028571,2.170714286,59.74857143,22.55714286,74.52571429,2.276857143,-18.03428571,7.972285714,2.724428571,100.0885714,78.02142857,113.0285714,53.50285714,27.33714286,1.21,1.21,2.09,2.17,8.95,8.81,11.04,10.98,-16.65,2013,"IO","gold"
"4985","P399","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.10.2013",57.2,3,"","F",2,43,"FL",1.7,NA,NA,"LIENSs",-16.57,"46.66",11.21,"15.28",3.05,"lipidfree","SFA","DMA/AMA",258,NA,"","",28.77,27.15142857,0.161457143,0.2892,121.0428571,145.5571429,419.9142857,143.3857143,145.8142857,187.8142857,202.8285714,0.909028571,2.170714286,59.74857143,22.55714286,74.52571429,2.276857143,-18.03428571,7.972285714,2.724428571,100.0885714,78.02142857,113.0285714,53.50285714,27.33714286,1.21,1.21,2.09,2.17,8.95,8.81,11.04,10.98,-16.57,2013,"IO","gold"
"4986","P401","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.10.2013",57.2,3,"","F",4,49,"FL",2.5,NA,NA,"LIENSs",-16.78,"45.68",11.15,"14.62",3.12,"lipidfree","SFA","DMA/AMA",300.5,NA,"","",28.77,27.15142857,0.161457143,0.2892,121.0428571,145.5571429,419.9142857,143.3857143,145.8142857,187.8142857,202.8285714,0.909028571,2.170714286,59.74857143,22.55714286,74.52571429,2.276857143,-18.03428571,7.972285714,2.724428571,100.0885714,78.02142857,113.0285714,53.50285714,27.33714286,1.21,1.21,2.09,2.17,8.95,8.81,11.04,10.98,-16.78,2013,"IO","gold"
"4987","P404","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.10.2013",57.2,3,"","F",4,53,"FL",3.8,NA,NA,"LIENSs",-16.52,"46.05",11.4,"15.13",3.04,"lipidfree","SFA","DMA/AMA",422,NA,"","",28.77,27.15142857,0.161457143,0.2892,121.0428571,145.5571429,419.9142857,143.3857143,145.8142857,187.8142857,202.8285714,0.909028571,2.170714286,59.74857143,22.55714286,74.52571429,2.276857143,-18.03428571,7.972285714,2.724428571,100.0885714,78.02142857,113.0285714,53.50285714,27.33714286,1.21,1.21,2.09,2.17,8.95,8.81,11.04,10.98,-16.52,2013,"IO","gold"
"4988","P405","SKJ","","Bodin","Katsuwonus pelamis","fish","Scombridae","white muscle","B","IO","01.10.2013",57.2,3,"","M",3,60,"FL",5.6,NA,NA,"LIENSs",-16.72,"45.19",11.41,"14.93",3.03,"lipidfree","SFA","DMA/AMA",555.5,NA,"","",28.77,27.15142857,0.161457143,0.2892,121.0428571,145.5571429,419.9142857,143.3857143,145.8142857,187.8142857,202.8285714,0.909028571,2.170714286,59.74857143,22.55714286,74.52571429,2.276857143,-18.03428571,7.972285714,2.724428571,100.0885714,78.02142857,113.0285714,53.50285714,27.33714286,1.21,1.21,2.09,2.17,8.95,8.81,11.04,10.98,-16.72,2013,"IO","gold"
